城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,西湖区竞舟商圈,距2号线文新站步行约1389米,紫金公寓,4室1厅,楼层1/7,12.8㎡,1960,季付价,1996年建成
杭州,拱墅区桥西,距5号线大运河站站步行约1176米,锦文雅苑,5室1厅,楼层3/24,12.5㎡,1660,季付价,暂无数据
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约884米,香樟公寓,4室1厅,楼层5/7,9.9㎡,1830,季付价,1998年建成
杭州,上城区复兴,距4号线复兴路站站步行约794米,美政花苑,4室1厅,楼层4/7,11.4㎡,2090,季付价,1998年建成
杭州,下城区朝晖,距1号线打铁关站步行约1839米,德胜东村,4室1厅,楼层2/7,12㎡,1730,季付价,1993年建成
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层3/6,8.5㎡,1630,季付价,2003年建成
杭州,拱墅区桥西,距5号线大运河站站步行约966米,嘉泰馨庭,3室1厅,楼层2/16,9㎡,1530,季付价,2009年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,5室1厅,楼层17/30,13㎡,2230,季付价,2017年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,5室1厅,楼层14/30,13㎡,2230,季付价,2017年建成
杭州,江干区四季青,距2号线庆春广场站步行约555米,采荷东区,3室1厅,楼层5/7,11.9㎡,2630,季付价,1993年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,4室1厅,楼层5/13,11.5㎡,1960,季付价,2017年建成
杭州,拱墅区拱宸桥,距5号线善贤站站步行约1988米,中国铁建国际汇,4室1厅,楼层3/24,12.8㎡,1830,季付价,2015年建成
杭州,拱墅区湖墅,距1号线武林广场站步行约995米,密渡桥路2号,3室1厅,楼层5/7,10㎡,1890,季付价,1996年建成
杭州,江干区四季青,距2号线庆菱路站步行约712米,采荷小区红菱邨,3室1厅,楼层1/6,12.8㎡,2090,季付价,1990年建成
杭州,滨江区浦沿,距4号线浦沿站站步行约1944米,钱塘福苑,3室1厅,楼层15/25,13.8㎡,1730,季付价,2016年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1101米,朝晖七区,3室1厅,楼层2/6,13㎡,2030,季付价,2001年建成
杭州,滨江区明月江南,距1号线滨和路站步行约666米,迎春小区,4室1厅,楼层9/11,11㎡,2030,季付价,2005年建成
杭州,滨江区彩虹城,距4号线联庄站站步行约627米,彩虹城,4室1厅,楼层12/27,9㎡,1990,季付价,2007年建成
杭州,西湖区三墩,距2号线三墩站步行约660米,新世纪花苑,3室1厅,楼层3/6,14.1㎡,1460,季付价,2002年建成
杭州,滨江区明月江南,距1号线滨和路站步行约666米,迎春小区,3室1厅,楼层1/5,11.8㎡,1990,季付价,2005年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层40/44,13.6㎡,1590,季付价,2018年建成
杭州,江干区城东新城,距1号线彭埠站步行约1471米,滨江德信东方星城,4室1厅,楼层13/17,9㎡,1690,季付价,2017年建成
杭州,江干区南肖埠,距2号线庆菱路站步行约951米,南肖埠社区,3室1厅,楼层7/7,12.7㎡,1990,季付价,1995年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1610米,朝晖六区,4室1厅,楼层5/6,11.1㎡,4173,季付价,1996年建成
杭州,江干区火车东站,距4号线景芳站步行约520米,景芳三区,3室1厅,楼层3/7,7.48㎡,4H63,季付价,1996年建成
杭州,拱墅区申花,距2号线三墩站步行约1707米,新城金镶玉,4室1厅,楼层2/8,12.8㎡,0463,季付价,2013年建成
杭州,西湖区古荡,距2号线古翠路站步行约1203米,古荡新村西区,3室1厅,楼层3/6,9.2㎡,4183,季付价,1990年建成
杭州,下城区大营盘,距2号线中河北路站步行约1086米,水星阁,4室1厅,楼层2/7,10.9㎡,0363,季付价,1998年建成
杭州,江干区普福,距1号线七堡站步行约624米,交通晓时代,3室1厅,楼层5/16,7.6㎡,4563,季付价,2017年建成
杭州,滨江区浦沿,距4号线浦沿站站步行约1944米,钱塘福苑,3室1厅,楼层23/27,14㎡,4H73,季付价,2016年建成
杭州,下沙区金沙湖,距1号线金沙湖站步行约1966米,东海柠檬郡,4室1厅,楼层12/29,11.2㎡,4H73,季付价,2014年建成
杭州,拱墅区大关,距5号线善贤站站步行约1377米,大关西八苑,4室1厅,楼层3/6,13㎡,4H83,季付价,1995年建成
杭州,西湖区文三西路,距2号线丰潭路站步行约1239米,颐景园,3室1厅,楼层3/7,11.72㎡,4663,季付价,2000年建成
杭州,西湖区三墩,距2号线三墩站步行约660米,新世纪花苑,7室1厅,楼层5/6,10.3㎡,4583,季付价,2002年建成
杭州,西湖区申花,距2号线三坝站步行约547米,紫金文苑,5室1厅,楼层1/19,11.84㎡,4563,季付价,2003年建成
杭州,下城区莫衙营,距2号线建国北路站步行约1108米,永康苑,3室1厅,楼层5/7,11.3㎡,0373,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层4/16,9.1㎡,4173,季付价,2012年建成
杭州,下沙区高教园区西,距1号线文海南路　站步行约1520米,清雅苑,4室1厅,楼层4/17,11.2㎡,4873,季付价,2003年建成
杭州,江干区钱江新城,距4号线钱江路站步行约553米,金基晓庐,4室1厅,楼层3/30,12.3㎡,0563,季付价,2009年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约594米,中山花园,4室1厅,楼层7/32,10㎡,0073,季付价,1999年建成
杭州,拱墅区申花,距2号线三墩站步行约1707米,新城金镶玉,4室1厅,楼层2/8,13㎡,0463,季付价,2013年建成
杭州,上城区湖滨,距1号线龙翔桥站步行约630米,浣纱路,2室1厅,楼层3/4,14.27㎡,0583,季付价,暂无数据
杭州,江干区火车东站,距4号线新风站步行约2267米,天阳尚城国际二期,4室1厅,楼层5/15,13.6㎡,4883,季付价,2011年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1101米,朝晖七区,3室1厅,楼层1/6,11㎡,4863,季付价,2001年建成
杭州,拱墅区申花,距2号线三墩站步行约1707米,新城金镶玉,5室1厅,楼层7/8,15.3㎡,4873,季付价,2013年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1705米,三里家园三区,3室1厅,楼层5/6,11.8㎡,4H83,季付价,2003年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约1087米,稻香园北区,3室1厅,楼层2/7,10.9㎡,4663,季付价,1998年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1457米,九龙仓珑玺,4室1厅,楼层11/24,12.8㎡,0373,季付价,2017年建成
杭州,余杭区良渚,距2号线白洋站步行约966米,奥克斯缔逸城,5室1厅,楼层6/31,14.5㎡,4583,季付价,2017年建成
杭州,西湖区西溪,距5号线五常站站步行约1712米,中海西溪华府,4室1厅,楼层5/11,12.04㎡,4863,季付价,2013年建成
杭州,余杭区乔司,距1号线乔司南站步行约1231米,复地连城国际,4室1厅,楼层11/16,17㎡,4573,季付价,2011年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层3/34,14.2㎡,0473,季付价,暂无数据
杭州,下城区朝晖,距1号线西湖文化广场站步行约1071米,朝晖四区,3室1厅,楼层5/7,13.5㎡,0373,季付价,1996年建成
杭州,下城区潮鸣,距2号线建国北路站步行约853米,珠碧苑,4室1厅,楼层6/7,13㎡,2160,季付价,暂无数据
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,4室1厅,楼层5/6,8.7㎡,1990,季付价,2009年建成
杭州,下城区三塘,距5号线善贤站站步行约2354米,东新府,4室1厅,楼层10/16,10.5㎡,1660,季付价,2017年建成
杭州,下城区朝晖,距1号线打铁关站步行约1839米,德胜东村,4室1厅,楼层3/6,12㎡,1860,季付价,1993年建成
杭州,下城区东新,距5号线善贤站站步行约1838米,香源公寓,3室1厅,楼层14/18,11.9㎡,1590,季付价,2013年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,4室1厅,楼层23/26,12㎡,1360,季付价,2018年建成
杭州,上城区近江,距1号线婺江路站步行约690米,望江家园西园,4室1厅,楼层4/6,8㎡,1930,季付价,2005年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,4室1厅,楼层27/27,12㎡,1360,季付价,2018年建成
杭州,拱墅区桥西,距5号线大运河站站步行约1176米,锦文雅苑,5室1厅,楼层7/23,14㎡,1860,季付价,暂无数据
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,4室1厅,楼层1/6,17.4㎡,2060,季付价,2005年建成
杭州,江干区景芳,距4号线景芳站步行约995米,景芳东区,3室1厅,楼层4/7,12.2㎡,2060,季付价,1985年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,4室1厅,楼层14/14,11.2㎡,1830,季付价,2014年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,4室1厅,楼层23/26,12㎡,1360,季付价,2018年建成
杭州,下城区长庆,距2号线中河北路站步行约959米,青春坊,3室1厅,楼层6/7,11.8㎡,2460,季付价,1998年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,4室1厅,楼层17/18,8.2㎡,1730,季付价,2010年建成
杭州,余杭区良渚,距2号线白洋站步行约966米,奥克斯缔逸城,4室1厅,楼层26/31,9.24㎡,1690,季付价,2017年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约1646米,阳光郡,4室1厅,楼层14/30,10.56㎡,1830,季付价,2016年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,4室1厅,楼层7/18,12.6㎡,2060,季付价,2014年建成
杭州,下城区朝晖,距1号线打铁关站步行约1142米,流水苑,3室1厅,楼层6/7,13.4㎡,2530,季付价,1996年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层1/6,11.9㎡,2030,季付价,1988年建成
杭州,江干区南肖埠,距2号线庆菱路站步行约266米,南肖埠小区庆春苑,4室1厅,楼层2/7,12.8㎡,2390,季付价,2000年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层19/21,10.37㎡,1930,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层3/13,9㎡,1830,季付价,2012年建成
杭州,滨江区明月江南,距1号线滨和路站步行约666米,迎春小区,4室1厅,楼层5/11,11㎡,2160,季付价,2005年建成
杭州,江干区火车东站,距1号线彭埠站步行约2035米,金色黎明二期,4室1厅,楼层4/16,12.6㎡,1730,季付价,2015年建成
杭州,余杭区良渚,距2号线白洋站步行约966米,奥克斯缔逸城,4室1厅,楼层27/31,10.2㎡,1490,季付价,2017年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层14/18,7.4㎡,1830,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层7/18,7.4㎡,1830,季付价,2016年建成
杭州,江干区乔司,距1号线九和路站步行约1234米,雍和府,5室1厅,楼层7/17,9.7㎡,1830,季付价,2017年建成
杭州,西湖区三墩,距2号线三墩站步行约660米,新世纪花苑,4室1厅,楼层6/6,10.8㎡,1430,季付价,2002年建成
杭州,下城区宝善,距2号线建国北路站步行约550米,树园,3室1厅,楼层6/7,11.7㎡,2230,季付价,1990年建成
杭州,西湖区山水商圈,距2号线丰潭路站步行约1457米,康乐香港城,5室1厅,楼层4/5,12.2㎡,1660,季付价,1997年建成
杭州,余杭区临平,距1号线临平站步行约2041米,理想康城一品,4室1厅,楼层2/27,12.6㎡,1590,季付价,2015年建成
杭州,江干区三里亭,距1号线闸弄口站步行约328米,蓝天城市花园,5室1厅,楼层7/7,16.4㎡,2090,季付价,2007年建成
杭州,滨江区西兴,距1号线滨和路站步行约1078米,迎春南苑,3室1厅,楼层6/6,11.2㎡,2060,季付价,2000年建成
杭州,萧山区萧山经济开发区,距2号线朝阳站步行约913米,九悦江南,5室1厅,楼层26/30,12㎡,1460,季付价,暂无数据
杭州,萧山区萧山区政府,距1号线滨康路站步行约1535米,中国铁建江南国际城,5室1厅,楼层23/34,13.1㎡,1890,季付价,2017年建成
杭州,江干区景芳,距4号线新塘站步行约1712米,云河南园,4室1厅,楼层4/22,9.5㎡,1790,季付价,暂无数据
杭州,拱墅区申花,距2号线三墩站步行约1304米,雍荣华庭,4室1厅,楼层9/30,10.3㎡,1990,季付价,2017年建成
杭州,江干区城东新城,距1号线彭埠站步行约936米,德信浙旅东宸,4室1厅,楼层2/11,9.5㎡,1860,季付价,2017年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,5室1厅,楼层15/30,13.2㎡,2260,季付价,2017年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层2/6,5.7㎡,1760,季付价,1988年建成
杭州,江干区南肖埠,距2号线庆菱路站步行约702米,南肖埠北景西苑,5室1厅,楼层5/7,11.4㎡,1960,季付价,1998年建成
杭州,西湖区文新,距2号线文新站步行约557米,高教新村,4室1厅,楼层6/7,9.1㎡,1560,季付价,1998年建成
杭州,江干区景芳,距4号线景芳站步行约995米,景芳东区,4室1厅,楼层6/7,13.8㎡,1930,季付价,1985年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约1389米,紫金公寓,3室1厅,楼层1/7,12.77㎡,1790,季付价,1996年建成
杭州,下城区朝晖,距1号线打铁关站步行约1184米,京都苑,3室1厅,楼层5/7,8.7㎡,1860,季付价,暂无数据
杭州,下城区三塘,距5号线善贤站站步行约1514米,漾河人家,3室1厅,楼层14/18,15㎡,1690,季付价,2001年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约825米,朝晖二区,2室1厅,楼层1/5,13.2㎡,1930,季付价,1985年建成
杭州,江干区景芳,距4号线新塘站步行约1712米,云河南园,4室1厅,楼层17/18,10㎡,1760,季付价,暂无数据
杭州,滨江区钱江湾,距4号线联庄站站步行约841米,临江花园,4室1厅,楼层2/6,13.6㎡,2090,季付价,2003年建成
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层1/6,10.3㎡,1690,季付价,2003年建成
杭州,滨江区浦沿,距4号线浦沿站站步行约1944米,钱塘福苑,3室1厅,楼层9/26,14㎡,1760,季付价,2016年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,2室1厅,楼层3/6,13.4㎡,2430,季付价,1988年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层3/13,9㎡,2160,季付价,2012年建成
杭州,上城区复兴,距4号线南星桥站站步行约930米,紫花苑,4室1厅,楼层6/6,9㎡,1730,季付价,2000年建成
杭州,西湖区三墩,距2号线金家渡站步行约772米,白马尊邸,4室1厅,楼层5/18,14㎡,1730,季付价,2012年建成
杭州,拱墅区申花,距2号线三墩站步行约1304米,雍荣华庭,5室1厅,楼层25/30,9.6㎡,1790,季付价,2017年建成
杭州,拱墅区申花,距2号线三墩站步行约1304米,雍荣华庭,5室1厅,楼层26/30,9.6㎡,1790,季付价,2017年建成
杭州,上城区复兴,距4号线复兴路站站步行约861米,清怡花苑,4室1厅,楼层5/7,11.2㎡,2090,季付价,2003年建成
杭州,滨江区滨江区政府,距1号线江陵路站步行约896米,江南豪园,3室1厅,楼层3/18,12.5㎡,2530,季付价,2007年建成
杭州,上城区复兴,距4号线复兴路站站步行约573米,复兴南苑,4室1厅,楼层6/6,14.6㎡,2190,季付价,1998年建成
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,4室1厅,楼层1/6,10.68㎡,1790,季付价,2005年建成
杭州,余杭区乔司,距1号线翁梅站步行约597米,翁梅新苑一区,4室1厅,楼层13/17,12㎡,1360,季付价,暂无数据
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,4室1厅,楼层6/6,15.4㎡,2630,季付价,2009年建成
杭州,西湖区紫金港,距2号线三墩站步行约1115米,中旅紫金名门,5室1厅,楼层1/33,13.75㎡,1890,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1712米,云河南园,4室1厅,楼层6/20,9㎡,1730,季付价,暂无数据
杭州,萧山区萧山区政府,距2号线建设一路站步行约1760米,万科海上明月,4室1厅,楼层27/27,10.3㎡,1660,季付价,暂无数据
杭州,上城区南星,距4号线甬江路站站步行约1174米,钱江御府,4室1厅,楼层2/22,11.4㎡,2330,季付价,2017年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,5室1厅,楼层1/13,10.2㎡,1630,季付价,2017年建成
杭州,上城区近江,距1号线近江站步行约890米,天福花园,4室1厅,楼层3/7,13.2㎡,2060,季付价,1998年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层13/34,11.4㎡,1890,季付价,暂无数据
