城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,滨江-西兴,月明路1076号,风雅钱塘,3室1厅,1.标准平面,17,1960,付1押1,2019年7月6日
杭州,西湖-紫金港,古墩路671号,申悦国际,3室1厅,1.标准平面,18,1360,付1押1,2019年7月11日
杭州,西湖-西湖三墩,"甲来路,近杭长高速",中国铁建西湖国际城,3室1厅,1.标准平面,16,1660,付1押1,2019年7月16日
杭州,余杭-余杭三墩,"金昌路,近古墩路",协安蓝郡,3室2厅,1.标准平面,98,3500,付1押1,2019年7月12日
杭州,西湖-紫金港,申花路389号,丽阳苑,3室1厅,1.标准平面,17,1580,付1押1,2019年7月11日
杭州,下城-石桥,石桥路,石桥路小区,3室1厅,1.标准平面,19,1120,付1押1,2019年7月5日
杭州,下城-长庆,"长宁街,近池塘巷",青云街小区,1室厅,1.标准平面,19,2380,付1押1,2019年7月11日
杭州,拱墅-万达广场,"总管路,近祥园路",方正荷塘月色,3室1厅,1.标准平面,19,1240,付1押1,2019年7月16日
杭州,江干-四季青,"艮山西路,近新风路",彭埠花苑,3室1厅,1.标准平面,16,1680,付1押1,2019年7月10日
杭州,滨江-浦沿,"滨文路,近明德路",江畔云庐,3室1厅,1.标准平面,19,2240,付1押1,2019年7月11日
杭州,滨江-区政府,西兴路2333号,兴耀星澜之城,3室1厅,1.标准平面,20,1780,付1押1,2019年7月12日
杭州,西湖-紫金港,古墩路595号,冠苑小区,3室1厅,1.标准平面,18,1800,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,市心北路785号,顺发和美家,4室2厅,1.标准平面,120,5200,付3押1,2019年7月16日
杭州,拱墅-桥西,花园岗街46号,锦文雅苑(东区),3室1厅,1.标准平面,18,1360,付1押1,2019年7月15日
杭州,钱塘新区-下沙江滨,24号大街669号,金隅观澜时代云邸(别墅),3室1厅,1.标准平面,15,1420,付1押1,2019年7月17日
杭州,滨江-浦沿,东信大道,天鸿君邑(公寓),3室2厅,1.标准平面,136,5800,付3押1,2019年7月14日
杭州,拱墅-和睦,"热电路,近月亮路",三宝郡庭,3室1厅,1.标准平面,16,1100,付1押1,2019年7月16日
杭州,江干-城东新城,艮山西路81号,滨江华家池(别墅),3室1厅,1.标准平面,16,2500,付1押1,2019年7月17日
杭州,江干-彭埠,环站北路8号,笕东嘉苑,3室1厅,1.标准平面,16,1320,付1押1,2019年7月10日
杭州,萧山-钱江世纪城,"文明路,近利丰路",碧桂园珑悦(公寓),3室1厅,1.标准平面,120,5700,付3押1,2019年7月16日
杭州,滨江-区政府,"滨盛路,近三桥路",印月尚庭,3室2厅,1.标准平面,103,7100,付3押1,2019年6月21日
杭州,萧山-蜀山,亚太路,湘湖南苑,1室厅,1.标准平面,16,1420,付1押1,2019年7月11日
杭州,钱塘新区-下沙江滨,"14号大街,近25号大街",世茂广场,3室1厅,1.标准平面,20,1200,付1押1,2019年7月11日
杭州,西湖-紫金港,申花路343号,申瑞国际,3室1厅,1.标准平面,18,1920,付1押1,2019年7月11日
杭州,余杭-勾庄,博园路7号,上亿彩虹郡,3室1厅,1.标准平面,17,1840,付1押1,2019年7月12日
杭州,西湖-紫金港,"申花路,近丰潭路",协安上郡,3室1厅,1.标准平面,15,1780,付1押1,2019年7月11日
杭州,钱塘新区-下沙江滨,"14号大街,近沿江大道",伊萨卡国际城(别墅),2室2厅,1.标准平面,89,3500,付1押1,2019年7月17日
杭州,萧山-瓜沥,山阴路688号,恒隆广场,1室1厅,1.标准平面,50,2600,面议,2019年7月17日
杭州,下城-朝晖,河东路25号,黎明园,3室1厅,1.标准平面,16,1660,付1押1,2019年7月17日
杭州,钱塘新区-金沙湖,上沙路1225号,上沙锦湖家园,2室1厅,1.标准平面,62,2900,付1押1,2019年7月12日
杭州,余杭-未来科技城,"闲林港西路,近向往街",EFC欧美金融城,1室1厅,1.标准平面,68,3300,半年付,2019年7月5日
杭州,拱墅-桥西,通益路,风景大院,3室1厅,1.标准平面,16,1940,付1押1,2019年7月3日
杭州,下城-庆春,新华路238-240号,新华路238-244号小区,1室厅,1.标准平面,16,2500,付1押1,2019年7月11日
杭州,江干-九堡客运站,"通盛路,近银堡街",新江花园,3室1厅,1.标准平面,16,1500,付1押1,2019年7月11日
杭州,余杭-闲林,"闲林东路,近高教路",闲林山水木兰苑,3室1厅,1.标准平面,18,1100,付1押1,2019年7月4日
杭州,江干-四季青,下车路69号,怡静坊,3室1厅,1.标准平面,18,2380,付1押1,2019年7月11日
杭州,余杭-未来科技城,文一西路,大华西溪风情澄品,3室2厅,1.标准平面,89,6500,付3押1,2019年7月7日
杭州,江干-凯旋/采荷,凯旋路117号,凯旋路小区,3室1厅,1.标准平面,17,2400,付1押1,2019年7月15日
杭州,西湖-古荡,华星街174号,嘉绿苑南区,3室1厅,1.标准平面,19,1480,付1押1,2019年7月15日
杭州,西湖-紫金港,萍水西街193号,耀江文鼎苑,3室1厅,1.标准平面,15,1380,付1押1,2019年7月10日
杭州,西湖-留下,天目山路389号,绿城留庄(公寓),1室1厅,1.标准平面,55,2600,付3押1,2019年7月16日
杭州,杭州周边-绍兴,"鼓山西路,近新和成路",绿城兰园,3室1厅,1.标准平面,18,1840,付1押1,2019年7月11日
杭州,拱墅-半山,广济路,联合畔上居,3室1厅,1.标准平面,20,1900,付1押1,2019年7月2日
杭州,钱塘新区-大学城北,水云街158号,杭州碧桂园,3室1厅,1.标准平面,17,1400,付1押1,2019年7月11日
杭州,钱塘新区-下沙江湾,学林街323号,宝龙云滨湾(别墅),3室1厅,1.标准平面,15,1980,付1押1,2019年7月2日
杭州,余杭-闲林,文一西路,新湖果岭(别墅),3室1厅,1.标准平面,19,1300,付1押1,2019年7月4日
杭州,余杭-勾庄,博园路7号,上亿彩虹郡,3室1厅,1.标准平面,17,1320,付1押1,2019年7月10日
杭州,萧山-开发区,市心北路167号,一方大厦,3室1厅,1.标准平面,18,1340,付1押1,2019年7月4日
杭州,余杭-余杭三墩,"金昌路,近古墩路",协安蓝郡,3室2厅,1.标准平面,101,3200,付3押1,2019年7月6日
杭州,西湖-文新,文二西路299号,南都德加东区,3室1厅,1.标准平面,16,1380,付1押1,2019年7月11日
杭州,萧山-闻堰,"三江路,近湘湖路",滨江东方海岸,1室1厅,1.标准平面,45,1200,付3押1,2019年7月18日
杭州,滨江-钱江湾,东信大道270号,逸天广场(公寓),4室2厅,1.标准平面,156,6500,付3押1,2019年7月6日
杭州,上城-湖滨,青年路,见仁里,2室2厅,1.标准平面,67,3100,面议,2019年7月16日
杭州,西湖-西湖三墩,厚仁路368号,三墩新天地香港城,3室1厅,1.标准平面,17,1080,付1押1,2019年7月17日
杭州,滨江-区政府,物联网街330号,海威新界,3室1厅,1.标准平面,18,1420,付1押1,2019年7月11日
杭州,萧山-开发区,"建设二路,近育才路",华瑞晴庐,3室2厅,1.标准平面,120,5500,面议,2019年7月5日
杭州,钱塘新区-金沙湖,天城东路,东沙铭城,3室1厅,1.标准平面,16,1440,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,民和路800号,宝盛世纪中心,3室1厅,1.标准平面,20,2400,付1押1,2019年7月11日
杭州,江干-艮北新城,建华路,招商雍华府,3室1厅,1.标准平面,16,1500,付1押1,2019年7月15日
杭州,余杭-闲林,闲林东路,闲林山水紫薇苑,3室1厅,1.标准平面,17,1580,付1押1,2548年59月46日
杭州,江干-南肖埠,双菱路145号,南肖埠北景西苑,3室1厅,1.标准平面,15.2,2180,付1押1,2019年7月11日
杭州,下城-朝晖,朝晖路168号,钛合国际,1室1厅,1.标准平面,50,3500,付1押1,2019年7月16日
杭州,钱塘新区-下沙江湾,学源街339号,丽泽苑,3室1厅,1.标准平面,18,1280,付1押1,2019年7月10日
杭州,萧山-北干,西兴路,万科金辰之光,3室1厅,1.标准平面,20,1100,付1押1,2019年7月4日
杭州,钱塘新区-下沙江滨,"23号大街,近16号大街",宋都晨光国际,3室1厅,1.标准平面,19,1500,付1押1,2019年7月11日
杭州,拱墅-桥西,花园岗街158号,渡驾新村,3室1厅,1.标准平面,18,2200,付1押1,2019年7月9日
杭州,西湖-西湖三墩,灯彩街567号,华彩国际,3室1厅,1.标准平面,20,1140,付1押1,2019年7月17日
杭州,西湖-文三路,文三路383号,华门世家,3室1厅,1.标准平面,18,1460,付1押1,2019年7月11日
杭州,萧山-开发区,"博奥路,近建设四路",龙湖春江天玺(别墅),3室1厅,1.标准平面,19,1860,付1押1,2019年7月2日
杭州,萧山-钱江世纪城,"民和路,近飞虹路",顺发美哉美城,3室1厅,1.标准平面,17,1400,付1押1,2019年7月16日
杭州,滨江-浦沿,"浦沿路,近坚塔路",绿城巧园,3室1厅,1.标准平面,15,1540,付1押1,2019年7月9日
杭州,西湖-文教,保俶北路57号,保俶花园,3室1厅,1.标准平面,18,1740,付1押1,2019年7月11日
杭州,西湖-翠苑,学院路318号,翠苑东二区,3室1厅,1.标准平面,20,1300,付1押1,2019年7月15日
杭州,富阳-银湖,320国道,美和院(商住楼),1室1厅,1.标准平面,44,1500,面议,2019年7月9日
杭州,滨江-彩虹城,火炬大道725号,盛元慧谷(公寓),3室1厅,1.标准平面,16,2060,付1押1,2019年7月11日
杭州,西湖-古墩路,古墩路571号,星洲花园北区(别墅),3室1厅,1.标准平面,18,1260,付1押1,2019年7月11日
杭州,拱墅-申花,丰潭路207号,政苑小区A区,3室1厅,1.标准平面,17,1820,付1押1,2019年7月17日
杭州,余杭-勾庄,"祥运路,近杭行路",融科瑷颐湾,3室1厅,1.标准平面,16,1680,付1押1,2019年7月12日
杭州,滨江-彩虹城,"闻涛路,近东信大道",银杏汇,3室1厅,1.标准平面,18,2360,付1押1,2019年7月11日
杭州,上城-近江,甘王路20号,甘王新村,3室1厅,1.标准平面,15,1700,付1押1,2019年7月8日
杭州,下城-武林,武林路338号,武林路338号小区,3室1厅,1.标准平面,16,2220,付1押1,2019年7月10日
杭州,钱塘新区-金沙湖,天城东路252号,上沙永裕大厦,3室1厅,1.标准平面,18,1460,付1押1,2019年7月11日
杭州,余杭-未来科技城,"海曙路,近景兴路",万通时尚公馆(商住楼),3室1厅,1.标准平面,15,1660,付1押1,2019年7月11日
杭州,下城-和平,绍兴路279号,现代雅苑,3室2厅,1.标准平面,122,5500,面议,2019年7月16日
杭州,上城-南星,直箭道巷16号,候潮门社区,3室1厅,1.标准平面,16,2260,付1押1,2019年7月11日
杭州,下城-朝晖,打铁关路43号,和平小区,3室1厅,1.标准平面,15,1800,付1押1,2019年7月16日
杭州,西湖-转塘,"科海路,近河山街",钱江BLOCK,2室1厅,1.标准平面,80,2000,面议,2019年7月15日
杭州,西湖-文新,"文三西路,近紫荆花路",五联西苑,3室1厅,1.标准平面,18,2480,付1押1,2019年7月5日
杭州,萧山-钱江世纪城,"民和路,近飞虹路",顺发美哉美城,3室2厅,1.标准平面,15,1300,付1押1,2019年7月5日
杭州,下城-环北丝绸城附近,岳家湾4号,万盛花苑,3室1厅,1.标准平面,16,1480,付1押1,2019年7月5日
杭州,上城-城站,水亭址22号,水亭址22号小区,1室厅,1.标准平面,18,2360,付1押1,2019年7月11日
杭州,萧山-开发区,"振宁路,近金鸡路",万科大家世纪之光,3室2厅,1.标准平面,89,5600,付3押1,2019年7月14日
杭州,下城-天水,中山北路417号,南都天水苑,3室1厅,1.标准平面,19,1860,付1押1,2019年7月5日
杭州,滨江-区政府,"闻涛路,近江陵路",江滨澜廷,2室2厅,1.标准平面,80,4500,付3押1,2019年7月13日
杭州,钱塘新区-下沙江滨,"14号大街,近25号大街",世茂广场,3室1厅,1.标准平面,15,1780,付1押1,2019年7月4日
杭州,拱墅-大关,德苑路99号,德胜新村,3室1厅,1.标准平面,18,1420,付1押1,2019年7月15日
杭州,下城-潮鸣,回龙庙前一弄,回龙庙前一弄小区,3室1厅,1.标准平面,18,1760,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,"文明路,近利丰路",碧桂园珑悦(公寓),3室2厅,1.标准平面,118,7500,面议,2019年7月11日
杭州,江干-四季青,"清江路,近杭海路",夕照新村,3室1厅,1.标准平面,16,2100,付1押1,2019年7月5日
杭州,余杭-勾庄,"祥运路,近杭行路",融科瑷颐湾,3室1厅,1.标准平面,17,1700,付1押1,2019年7月10日
杭州,钱塘新区-金沙湖,幸福南路252号,东海柠檬郡,3室1厅,1.标准平面,18,1640,付1押1,2019年7月11日
杭州,上城-佑圣观路,长明寺巷,长明寺巷社区,3室1厅,1.标准平面,20,1800,付1押1,2019年7月15日
杭州,拱墅-申花,莫干山路969号,蓝钻天成,1室1厅,1.标准平面,50,2500,付3押1,2019年7月16日
杭州,西湖-紫金港,古墩路673号,瑞博国际,3室1厅,1.标准平面,20,1500,付1押1,2019年7月11日
杭州,滨江-浦沿,火炬南路1612号,中兴和园(公寓),3室1厅,1.标准平面,20,1460,付1押1,2019年7月10日
杭州,江干-丁桥,大农港路226号,联合格里,3室1厅,1.标准平面,15,1300,付1押1,2019年7月15日
杭州,下城-朝晖,朝晖路184号,秋水巷,3室1厅,1.标准平面,20,2400,付1押1,2019年7月11日
杭州,西湖-九莲,黄姑山路22号,黄姑山庄,3室1厅,1.标准平面,20,1760,付1押1,2019年7月5日
杭州,上城-城站,河坊街413号,建国南苑(南2区),3室1厅,1.标准平面,78,3000,付3押1,2019年7月12日
杭州,拱墅-申花,"塘萍路,近拱苑路",黄龙金茂悦,3室2厅,1.标准平面,89,3000,付1押1,2019年7月16日
杭州,下城-潮鸣,建国北路80号,云龙十一景,3室2厅,1.标准平面,143.07,4500,面议,2019年6月15日
杭州,西湖-翠苑,翠柏路11号,翠苑三区,3室1厅,1.标准平面,16,1500,付1押1,2019年7月10日
杭州,下城-朝晖,河东路,朝晖七小区,2室1厅,1.标准平面,65,3500,付3押1,2019年7月16日
杭州,西湖-古墩路,文三西路469号,银桂花园,3室1厅,1.标准平面,15,1400,付1押1,2019年7月11日
杭州,余杭-闲林,"天目山西路,近闲富路",雅居乐国际花园,3室2厅,1.标准平面,89,3099,付1押1,2019年7月16日
杭州,西湖-文新,竞舟路220号,金成花园(公寓),2室1厅,1.标准平面,75,2500,面议,2019年7月16日
杭州,萧山-北干,"博学路,近金鸡路",丰润家园,3室1厅,1.标准平面,16,1880,付1押1,2019年7月4日
杭州,上城-近江,钱江路555号,日信国际,3室1厅,1.标准平面,18,1840,付1押1,2019年7月17日
杭州,江干-九堡客运站,仁爱路219号,金雅苑,3室1厅,1.标准平面,18,1480,付1押1,2019年7月17日
杭州,拱墅-半山,青城路,中兴御田清庭(别墅),2室1厅,1.标准平面,19.57,2000,付1押1,2019年7月11日
杭州,滨江-长河,滨盛路2271号,半岛国际,3室2厅,1.标准平面,90,5200,付3押1,2019年7月11日
杭州,江干-景芳,"运河东路,近凤起东路",三堡东苑,3室1厅,1.标准平面,16,1680,付1押1,2019年7月11日
杭州,江干-三里亭,"石桥路,近机场路",三里亭东苑,3室1厅,1.标准平面,17,1380,付1押1,2019年7月11日
杭州,拱墅-大关,"香积寺路,近大关路",大关东二苑,3室1厅,1.标准平面,18,1340,付1押1,2019年7月9日
杭州,上城-复兴,复兴路413-421号,民安苑,3室1厅,1.标准平面,18,1560,付1押1,2019年7月11日
杭州,钱塘新区-下沙江湾,"23号大街,近学府街",蒲公英天地,3室1厅,1.标准平面,15.64,1400,付1押1,2019年6月21日
杭州,江干-笕桥,"双凉环路,近开创街",融创玖樟台,3室1厅,1.标准平面,17,1200,付1押1,2019年7月11日
杭州,滨江-浦沿,浦沿路369号,星汇荣邸,3室1厅,1.标准平面,18,1520,付1押1,2019年7月11日
杭州,江干-凯旋/采荷,采荷路,采荷新村,3室1厅,1.标准平面,18,1360,付1押1,2019年7月10日
杭州,西湖-古荡,"文三西路,近益乐路",古荡新村东区,3室2厅,1.标准平面,89,3400,面议,2019年7月10日
杭州,下城-宝善,体育场路138-170号,体育场路138-170号小区,3室1厅,1.标准平面,16,2000,付1押1,2019年7月10日
杭州,余杭-闲林,"良睦路,近天目山西路",集美岸上蓝山星河苑,3室1厅,1.标准平面,18,1000,付1押1,2019年7月15日
杭州,西湖-西湖三墩,紫荆花北路439号,秀里华庭,4室1厅,1.标准平面,20,1600,付1押1,2019年7月17日
杭州,上城-望江,候潮路34号,北落马营,1室厅,1.标准平面,20,2000,付1押1,2019年7月11日
杭州,西湖-古墩路,古墩路571号,星洲花园北区(别墅),3室1厅,1.标准平面,19,1760,付1押1,2019年7月10日
杭州,江干-城东新城,德胜东路,滨江金色黎明(二期),3室1厅,1.标准平面,16,1820,付1押1,2019年7月4日
杭州,滨江-西兴,古塘路31号,河畔花园,3室1厅,1.标准平面,18,1580,付1押1,2019年7月5日
杭州,江干-九堡科技园,九盛路,格畈家园,3室1厅,1.标准平面,20,1280,付1押1,2019年7月10日
杭州,西湖-古荡,"文三西路,近益乐路",古荡新村东区,2室2厅,1.标准平面,89,2500,付1押1,2019年6月18日
杭州,萧山-蜀山,"崇化路,近风情大道",湖山春晓(北区),3室1厅,1.标准平面,15,1280,付1押1,2019年7月17日
杭州,拱墅-大关,胜利闸路,大关南一苑,3室1厅,1.标准平面,18,1420,付1押1,2019年7月9日
杭州,西湖-紫金港,萍水西街193号,耀江文鼎苑,3室1厅,1.标准平面,20,1900,付1押1,2019年7月4日
杭州,西湖-学军,马塍路36号,国都崇文公寓,3室2厅,1.标准平面,138,6000,付3押1,2019年7月16日
杭州,余杭-闲林,"天目山西路,近闲富路",雅居乐国际花园,3室2厅,1.标准平面,125,2300,付1押1,2019年7月9日
杭州,余杭-未来科技城,"闲林港西路,近向往街",EFC欧美金融城,1室1厅,1.标准平面,68,3300,半年付,2019年7月5日
杭州,西湖-西湖三墩,"欣然街,近榨河巷",丰盛九玺,3室1厅,1.标准平面,18,1340,付1押1,2019年7月11日
杭州,下城-长庆,新华路72-110号,横燕子弄小区,3室1厅,1.标准平面,18,1420,付1押1,2019年7月11日
杭州,拱墅-半山,"宁和弄,近山前路",宁和弄小区,3室1厅,1.标准平面,17,1820,付1押1,2019年7月12日
杭州,下城-潮鸣,建国北路5-67号,东河锦园,1室厅,1.标准平面,17,2060,付1押1,2019年7月10日
杭州,江干-钱江新城,"庆春东路,近钱江路",万象城悦玺,3室2厅,1.标准平面,178,15000,付1押1,2019年7月13日
